"PROD_ID","qty_semana","media_preco_semana","dia","qty","preco","date","qty_anterior","hora","mes","semana","dia_da_semana_num","C1","C2","C3","C4","C5","C6"
"P6",41,1756.73048780488,177,4,1776.72,2015-06-26,7,20,6,25,5,1768.99,1874,1590.83,1799,NA,1999
"P2",132,699.574848484849,285,49,652.48,2015-10-12,24,20,10,41,1,NA,NA,598.79,799,NA,799.9
"P3",150,1131.26713333333,201,52,1098,2015-07-20,32,20,7,29,1,1089,989.1,NA,NA,NA,NA
"P3",54,1395.57074074074,88,6,1368.94,2015-03-29,10,20,3,12,7,1389.99,1389.99,1389.99,1299,1304.13,1374
"P7",567,777.773968253968,242,34,779,2015-08-30,40,8,8,34,7,NA,NA,NA,789.9,704.88,NA
"P3",5,1413.318,285,1,1166.96,2015-10-12,7,8,10,41,1,1055.12,1139.05,NA,NA,NA,NA
"P3",35,1247.42142857143,250,1,1319,2015-09-07,3,8,9,36,1,1018.98,1018.98,NA,NA,NA,NA
"P8",324,466.828179012346,204,45,445.55,2015-07-23,48,8,7,29,4,440.99,440.99,429.19,NA,NA,469
"P3",267,1134.00936329588,188,43,1099,2015-07-07,54,8,7,27,2,1089,1089,1089,1000.09,NA,1089
"P6",38,1725.92894736842,216,2,1688.165,2015-08-04,3,20,8,31,2,1899,1899,1899,NA,NA,1999
"P4",608,555.388338815789,248,167,443.33,2015-09-05,21,20,9,35,6,NA,NA,NA,494.91,NA,NA
"P4",215,535.807813953488,276,32,488,2015-10-03,18,20,10,39,6,NA,NA,NA,492.15,NA,497
"P2",2392,717.244565217391,273,346,610,2015-09-30,150,20,9,39,3,652.48,652.48,652.48,799.9,NA,754.9
"P2",403,723.825856079405,198,38,704.45,2015-07-17,73,8,7,28,5,629.1,629.1,688.9,689,NA,729
"P9",774,431.38476744186,242,57,399,2015-08-30,83,8,8,34,7,399.9,399.9,399.9,NA,527.12,439
"P4",598,527.947274247492,177,48,492.99,2015-06-26,49,20,6,25,5,NA,NA,NA,540.55,NA,NA
"P2",6578,717.697702949225,149,67,719,2015-05-29,1172,20,5,21,5,715,584.09,622.71,659,NA,699
"P7",11025,755.388848072562,233,473,699,2015-08-21,3276,8,8,33,5,NA,NA,NA,699.9,801,NA
"P8",388,496.48574742268,193,19,457,2015-07-12,23,8,7,27,7,412.2,412.2,454.99,NA,NA,NA
"P8",443,495.175643340858,176,71,479,2015-06-25,57,20,6,25,4,477.99,NA,430.9,479,NA,490.78
"P6",69,1688.33130434783,204,5,1697.38,2015-07-23,7,8,7,29,4,1498,1349.1,1499,NA,NA,1799
"P2",492,759.938475609756,83,125,745,2015-03-24,77,20,3,12,2,699,699,699,879,NA,879
"P3",26,1152.29230769231,273,1,1231.79,2015-09-30,4,20,9,39,3,NA,1099,989.1,1099,NA,1199
"P2",1012,819.794328063241,70,270,791.1,2015-03-11,156,20,3,10,3,778,778,778,829,NA,849.98
"P2",448,866.789821428571,38,70,799,2015-02-07,70,8,2,5,6,828,828,828,829,NA,879
"P2",446,790.031121076233,93,67,747.99,2015-04-03,68,8,4,13,5,NA,NA,747.9,879,799,849
"P6",272,1773.47602941176,65,51,1776.67,2015-03-06,66,20,3,9,5,2199,1859,1859,2199,NA,2379.87
"P6",95,1529.76010526316,279,13,1459,2015-10-06,22,8,10,40,2,1262.75,1678.43,1349.1,1393.15,NA,1699
"P2",1654,771.888796856106,67,146,749,2015-03-08,661,20,3,9,7,NA,NA,679,746.1,829,879
"P2",206,801.405291262136,141,54,759.05,2015-05-21,12,8,5,20,4,NA,NA,769,689,849,749
"P7",4301,779.435989304813,203,258,749,2015-07-22,741,8,7,29,3,NA,NA,NA,729,841,NA
"P3",111,1298.04027027027,116,10,1269.95,2015-04-26,23,8,4,16,7,1338,1338,NA,NA,1382.25,NA
"P4",349,539.157936962751,282,30,480,2015-10-09,43,20,10,40,5,NA,NA,NA,479.9,NA,499
"P7",6971,837.792824558887,129,1920,749,2015-05-09,1234,8,5,18,6,NA,NA,NA,799,738.63,NA
"P9",128,451.205703125,209,24,439,2015-07-28,44,8,7,30,2,437,437,437,NA,599,449.9
"P4",131,531.303816793893,263,15,498,2015-09-20,5,8,9,37,7,NA,NA,NA,467.42,NA,498
"P8",344,465.684273255814,252,58,439,2015-09-09,52,20,9,36,3,429.9,429.9,433.14,NA,NA,449
"P6",76,1929.43947368421,19,6,1894.9,2015-01-19,4,20,1,3,1,1979.1,NA,1707.21,2199,NA,2158
"P8",4764,417.624334592779,230,581,379,2015-08-18,24,8,8,33,2,448,448,448,459.9,NA,439
"P5",13,1003.64461538462,128,1,1032.99,2015-05-08,1,20,5,18,5,1069,1069,1069,NA,NA,NA
"P7",5900,807.094998305085,184,377,791,2015-07-03,1239,8,7,26,5,NA,NA,NA,743.07,NA,NA
"P9",1947,400.801859270673,245,789,379,2015-09-02,709,8,9,35,3,431.99,431.99,433,NA,483.12,449
"P8",318,465.96427672956,196,42,449.9,2015-07-15,68,8,7,28,3,448,422.01,448,NA,NA,469
"P9",49,494.429387755102,186,8,487,2015-07-05,5,8,7,26,7,464.38,464.38,455,NA,499,489.84
"P5",1447,798.652183828611,253,272,779,2015-09-10,201,20,9,36,4,809.1,701.1,701.1,NA,NA,NA
"P3",19,1224.31315789474,219,1,1499,2015-08-07,1,20,8,31,5,1099,1099,NA,NA,NA,NA
"P1",211,1427.99142180095,135,43,1329.05,2015-05-15,46,8,5,19,5,1899,1899,NA,NA,NA,NA
"P6",84,1796.5080952381,156,19,1804.05,2015-06-05,10,8,6,22,5,1796.86,1796.86,1796.86,NA,NA,1999
"P1",124,1482.50927419355,185,9,1499,2015-07-04,12,8,7,26,6,1464.9,1464.9,NA,NA,1424.05,NA
"P7",1742,780.137858783008,228,128,729.9,2015-08-16,148,20,8,32,7,NA,NA,NA,749,713.68,NA
"P2",2392,717.244565217391,275,833,610,2015-10-02,897,20,10,39,5,652.48,652.48,652.48,781.92,NA,754.9
"P1",146,1452.905,167,46,1399,2015-06-16,46,20,6,24,2,1499,1499,1499,NA,1499,NA
"P2",7217,705.699577386726,230,1360,610,2015-08-18,102,20,8,33,2,674.88,673.99,674,799,NA,698.9
"P9",138,457.352463768116,204,20,442,2015-07-23,33,20,7,29,4,465,465,441.9,NA,599,449.9
"P3",100,1278.813,142,7,1343.99,2015-05-22,10,20,5,20,5,1279.9,1219,1299,NA,NA,1288
"P3",44,1210.00227272727,265,7,1231.79,2015-09-22,6,20,9,38,2,1099,1209.73,1099,1319.12,NA,1199
"P7",4233,787.93693361682,193,491,749,2015-07-12,564,8,7,27,7,NA,NA,NA,673.2,846.9,NA
"P7",4233,787.93693361682,193,491,749,2015-07-12,564,8,7,27,7,NA,NA,NA,748,941,NA
"P9",130,453.017538461538,200,13,443.93,2015-07-19,11,20,7,28,7,442,442,431.53,NA,527.12,469
"P7",2526,915.559097387173,93,240,849,2015-04-03,336,20,4,13,5,829,829,829,721.65,747.12,849
"P7",3059,870.915096436744,111,663,799,2015-04-21,474,8,4,16,2,NA,NA,NA,747.12,NA,NA
"P6",46,1802.01260869565,150,2,1796.99,2015-05-30,6,20,5,21,6,1889.9,1889.9,1617.3,NA,NA,1999
"P7",3701,883.150145906512,27,619,849,2015-01-27,679,20,1,4,2,899,899,1299,721.65,849,849
"P4",711,553.056511954993,151,18,549,2015-05-31,10,20,5,21,7,NA,NA,NA,569,NA,NA
"P7",8490,818.574487632509,166,851,749,2015-06-15,501,20,6,24,1,787.99,764.1,798,799,792.57,749
"P5",629,775.60200317965,287,340,749,2015-10-14,169,8,10,41,3,81900,84890,81900,NA,NA,NA
"P2",191,695.686073298429,279,8,687.715,2015-10-06,16,20,10,40,2,NA,NA,581.35,781.92,NA,799.9
"P7",2526,915.559097387173,93,240,849,2015-04-03,336,20,4,13,5,829,829,829,849,849,849
"P1",122,1528.48852459016,282,11,1499,2015-10-09,21,20,10,40,5,1499,1499,1499,NA,1499,NA
"P3",19,1224.31315789474,221,2,1319,2015-08-09,3,20,8,31,7,1099,1099,NA,NA,NA,NA
"P7",6971,837.792824558887,130,836,779,2015-05-10,1920,20,5,18,7,789,789,789,749,738.63,749
"P7",4416,882.400865036232,76,836,799,2015-03-17,310,20,3,11,2,NA,NA,NA,849,NA,NA
"P2",4029,742.702156862745,76,979,699,2015-03-17,99,20,3,11,2,799,799,685.9,879,NA,NA
"P7",2526,915.559097387173,95,279,849,2015-04-05,314,20,4,13,7,829,829,829,721.65,747.12,849
"P8",463,489.982181425486,180,38,479,2015-06-29,65,20,6,26,1,477.89,431.1,468.9,479,NA,490.74
"P9",3205,421.036458658346,232,684,379,2015-08-20,858,20,8,33,4,432,432,432,NA,439.12,NA
"P5",2371,803.147545339519,272,125,799,2015-09-29,93,8,9,39,2,823.3,823.4,823.3,NA,NA,NA
"P3",267,1134.00936329588,190,39,1099,2015-07-09,38,20,7,27,4,1089,1089,1089,1199,NA,NA
"P4",412,794.489660194175,251,18,569,2015-09-08,274,8,9,36,2,NA,NA,NA,NA,NA,655
"P6",132,1581.78886363636,273,32,1459,2015-09-30,21,20,9,39,3,1498.4,1498.4,1498.4,1399,NA,1998.99
"P7",3485,870.555202295552,103,953,799,2015-04-13,894,20,4,15,1,NA,NA,NA,879,NA,NA
"P2",403,723.825856079405,194,81,699.9,2015-07-13,32,20,7,28,1,NA,NA,688.99,649.9,NA,749
"P4",2050,655.583424390244,124,879,499,2015-05-04,48,20,5,18,1,NA,NA,NA,569,NA,NA
"P7",4301,779.435989304813,206,532,749,2015-07-25,690,20,7,29,6,NA,NA,NA,749,841,NA
"P1",73,1508.40205479452,106,15,1499,2015-04-16,8,20,4,15,4,1214.1,1214.1,1349,NA,1319.12,1349
"P3",55,1322.27745454545,119,13,1299,2015-04-29,4,8,4,17,3,1287,1287,1288,1499,NA,1333
"P2",559,671.358050089445,267,72,665.85,2015-09-24,100,20,9,38,4,NA,NA,609,799.9,NA,799.9
"P7",6172,835.465641607259,146,1820,749,2015-05-26,222,8,5,21,2,793.97,793.97,793.97,749,738.63,798
"P2",359,875.231086350975,45,50,879,2015-02-14,45,8,2,6,6,NA,NA,778,679.78,721.23,879
"P5",2594,816.210358519661,233,109,749,2015-08-21,766,8,8,33,5,886.49,886.49,886.49,NA,NA,NA
"P6",76,1929.43947368421,22,14,1894,2015-01-22,20,8,1,3,4,1948.99,1948.99,1948.99,2199,NA,1999.9
"P3",131,1303.16732824427,133,18,1287.985,2015-05-13,22,8,5,19,3,1345,1345,1345,NA,NA,1299
"P2",4797,726.168424015009,117,936,699,2015-04-27,607,8,4,17,1,749.9,699,699,929,NA,799
"P2",206,801.405291262136,142,36,769.025,2015-05-22,54,20,5,20,5,788.9,788.9,740.9,699,NA,749
"P6",79,1803.70151898734,124,22,1773.94,2015-05-04,7,20,5,18,1,1795,NA,NA,2199,NA,1651.59
"P7",6971,837.792824558887,125,659,799,2015-05-05,1260,20,5,18,2,789,789,789,749,773.52,799
"P7",5900,807.094998305085,180,1171,749,2015-06-29,115,8,6,26,1,674.1,674.1,674.1,798,911,749
"P3",44,1210.00227272727,266,8,1231.79,2015-09-23,7,20,9,38,3,1002.32,1018.98,NA,NA,NA,NA
"P3",100,1278.813,141,10,1234.05,2015-05-21,15,20,5,20,4,1288,1288,1288,NA,NA,1289
"P1",109,1550.49009174312,205,20,1499,2015-07-24,18,20,7,29,5,1349.1,1322.12,1499,NA,1424.05,NA
"P8",2183,419.65813559322,277,109,399,2015-10-04,194,20,10,39,7,424.92,424.94,424.92,NA,NA,449.99
"P6",53,1746.68339622642,233,3,1673.89,2015-08-21,5,8,8,33,5,1709.1,1503,1503,1499,NA,1999
"P4",2050,655.583424390244,129,305,499,2015-05-09,316,8,5,18,6,NA,NA,NA,499,NA,NA
"P1",133,1494.42533834586,212,15,1499,2015-07-31,32,20,7,30,5,1499,1499,1499,NA,1499,NA
"P4",1509,520.820728959576,144,236,474.05,2015-05-24,271,20,5,20,7,NA,NA,NA,569,NA,NA
"P7",3485,870.555202295552,106,386,849,2015-04-16,1116,20,4,15,4,848.99,848.99,848.99,764.1,773.52,799
"P6",95,1529.76010526316,282,14,1499,2015-10-09,15,20,10,40,5,1673.79,1678,1673.78,1449,NA,1699
"P5",2371,803.147545339519,276,414,735.79,2015-10-03,515,8,10,39,6,823.3,853.52,823.3,NA,NA,NA
"P7",10948,739.430017354768,245,3065,699,2015-09-02,2728,8,9,35,3,745.77,745.77,745.77,749,801,NA
"P6",180,1775.43205555556,56,3,2399,2015-02-25,2,8,2,8,3,1989,1869.15,1859,1869.15,NA,2099
"P6",62,1774.21983870968,119,13,1779,2015-04-29,11,20,4,17,3,1999,1999,1999,NA,NA,NA
"P6",25,2549.2084,53,2,2399,2015-02-22,10,20,2,7,7,1989,1999,1999,1869.15,NA,2099
"P3",101,1451.90584158416,76,17,1364,2015-03-17,16,9,3,11,2,1499,1499,1499,NA,1312.32,NA
"P2",446,790.031121076233,89,37,799,2015-03-30,17,8,3,13,1,NA,NA,629.1,791.1,764.73,NA
"P6",138,1800.94065217391,73,8,1798.98,2015-03-14,14,11,3,10,6,1798.97,1798.97,1798.95,NA,NA,1989
"P4",43,605.442558139535,206,6,539.9,2015-07-25,9,20,7,29,6,NA,NA,NA,455.05,NA,NA
"P3",19,1224.31315789474,219,1,1499,2015-08-07,1,8,8,31,5,1099,1099,NA,NA,NA,NA
"P3",56,1388.93142857143,92,11,1391,2015-04-02,8,8,4,13,4,1498.99,1498.99,1498.99,1499,1349,1349
"P4",225,570.547511111111,157,13,540.55,2015-06-06,20,20,6,22,6,NA,NA,NA,569,NA,499
"P3",35,1247.42142857143,254,4,1265.91,2015-09-11,11,20,9,36,5,1002.32,1025.1,NA,NA,NA,NA
"P8",507,434.255384615385,237,35,449.1,2015-08-25,43,8,8,34,2,432,432,432,479,NA,439
"P3",14,1286.85714285714,227,2,1309,2015-08-15,3,20,8,32,6,1149,1099,1099,NA,NA,1499
"P2",2067,758.173439767779,108,185,729,2015-04-18,217,20,4,15,6,699,699,699,NA,NA,791.1
"P8",352,502.102755681818,153,101,479,2015-06-02,68,8,6,22,2,517.98,431.1,431.1,479,NA,493.98
"P2",370,869.542810810811,48,33,879,2015-02-17,40,8,2,7,2,NA,NA,778,679.78,721.23,879
"P6",138,1800.94065217391,73,8,1798.98,2015-03-14,14,20,3,10,6,1858,1859,1859,1599,NA,2379.87
"P2",456,718.451184210526,228,44,680.99,2015-08-16,67,20,8,32,7,NA,NA,677.98,719.1,NA,699
"P7",8490,818.574487632509,167,1461,749,2015-06-16,851,8,6,24,2,798,798,798,799,911,749
"P1",122,1528.48852459016,281,21,1499,2015-10-08,24,20,10,40,4,1499,1499,1499,NA,1499,NA
"P6",95,1529.76010526316,279,13,1459,2015-10-06,22,8,10,40,2,1262.75,1517.89,1502.1,NA,NA,1918.8
"P6",81,1819.41185185185,162,11,1780.76,2015-06-11,9,20,6,23,4,1768.98,1768.97,1768.97,NA,NA,1999
"P2",7217,705.699577386726,233,129,675.9,2015-08-21,1938,8,8,33,5,NA,NA,518.5,799,NA,799
"P3",57,1198.23684210526,234,7,1098,2015-08-22,6,8,8,33,6,1099,1099,1099,NA,NA,1098
"P2",324,720.816388888889,203,49,719.89,2015-07-22,56,20,7,29,3,NA,NA,624.44,659.9,NA,897.37
"P1",96,1482.90395833333,165,8,1449,2015-06-14,14,20,6,23,7,1349.1,1349.1,1349.1,NA,NA,NA
"P7",6172,835.465641607259,149,137,789,2015-05-29,573,20,5,21,5,787,788,788,759,799,749
"P3",31,1193.72096774194,283,4,1166.96,2015-10-10,2,20,10,40,6,1055.12,1199,1079.1,1199,NA,1199
"P8",2445,406.591967280164,243,413,379,2015-08-31,96,8,8,35,1,399.9,399.9,399.9,NA,NA,439
"P1",125,1423.24424,140,13,1490.17,2015-05-20,19,20,5,20,3,1899,1899,NA,NA,1499,1499
"P2",6578,717.697702949225,147,3414,649,2015-05-27,1774,8,5,21,3,719,642.51,610.38,699,NA,749
"P7",10948,739.430017354768,246,1829,699,2015-09-03,3065,8,9,35,4,745.79,745.79,745.79,699.9,801,NA
"P1",140,1549.32357142857,275,9,1499,2015-10-02,32,20,10,39,5,1499,1499,1499,NA,1499,NA
"P3",101,1451.90584158416,81,6,1459,2015-03-22,11,20,3,11,7,1499,1499,NA,NA,1343.19,NA
"P4",101,546.113267326733,241,5,569,2015-08-29,10,8,8,34,6,NA,NA,NA,549,NA,NA
"P6",73,1810.61410958904,102,5,1783,2015-04-12,14,20,4,14,7,1784.89,1784.89,1784.89,NA,NA,1799
"P7",11025,755.388848072562,232,3276,699,2015-08-20,4930,8,8,33,4,NA,NA,NA,699.9,801,NA
"P7",5126,875.25097541943,50,841,849,2015-02-19,1308,20,2,7,4,NA,NA,NA,849,849,NA
"P5",1492,789.504430294906,284,57,779,2015-10-11,98,20,10,40,7,819,853.52,819,NA,NA,NA
"P3",44,1210.00227272727,264,6,1296.62,2015-09-21,4,19,9,38,1,1139,1209.73,1139,1499,NA,1199
"P4",711,553.056511954993,145,61,540.55,2015-05-25,236,20,5,21,1,NA,NA,NA,569,NA,569
"P6",69,1688.33130434783,203,7,1697.46,2015-07-22,12,20,7,29,3,1498,1424.05,1424.05,NA,NA,1799
"P9",846,450.919763593381,151,85,443.33,2015-05-31,106,8,5,21,7,431.1,431.1,431.1,NA,599,493.98
"P6",25,2549.2084,53,2,2399,2015-02-22,10,8,2,7,7,1989,1999,1999,2199,NA,2099
"P1",129,1565.23488372093,250,23,1499,2015-09-07,13,8,9,36,1,1499,1499,NA,NA,1424.05,1599.9
"P1",56,1467.03928571429,120,5,1399,2015-04-30,8,8,4,17,4,1899,1899,NA,NA,1499,NA
"P9",82,605.185365853658,159,24,499,2015-06-08,24,20,6,23,1,519,518.99,479,NA,599,493.8
"P2",359,875.231086350975,42,74,879,2015-02-11,51,8,2,6,3,828,828,828,NA,NA,879
"P8",3530,404.483011331445,263,706,379,2015-09-20,331,8,9,37,7,433,433,448,NA,NA,428
"P6",69,1688.33130434783,202,12,1697.54,2015-07-21,5,20,7,29,2,1707.64,1747.89,1789.9,1498,NA,NA
"P8",169,524.337869822485,159,42,499,2015-06-08,34,8,6,23,1,431.1,479,479,498,NA,493.89
"P4",34,561.957352941176,209,4,540.55,2015-07-28,4,20,7,30,2,NA,NA,NA,499,NA,629.9
"P1",121,1457.34644628099,126,19,1499,2015-05-06,30,8,5,18,3,1899,1899,NA,NA,1499,NA
"P6",95,1529.76010526316,278,22,1459,2015-10-05,14,20,10,40,1,1262.75,1678.43,1349.1,1393.15,NA,1699
"P8",169,524.337869822485,165,9,512,2015-06-14,12,20,6,23,7,489.88,489.88,468.9,498,NA,491.96
"P4",598,527.947274247492,173,150,499,2015-06-22,147,8,6,25,1,NA,NA,NA,569,NA,NA
"P4",225,570.547511111111,154,55,540.55,2015-06-03,54,20,6,22,3,NA,NA,NA,569,NA,NA
"P7",5900,807.094998305085,185,850,749,2015-07-04,377,20,7,26,6,746,746,746,743.07,NA,749
"P6",61,1810.50114754098,114,9,1782.71,2015-04-24,8,20,4,16,5,1778,1798,1798,1699,NA,NA
"P2",913,842.889408543264,11,83,829,2015-01-11,125,20,1,1,7,829,829,746.1,829,NA,829
"P1",122,1528.48852459016,281,21,1499,2015-10-08,24,8,10,40,4,1499,1499,1499,NA,1499,NA
"P9",846,450.919763593381,148,161,443.33,2015-05-28,194,20,5,21,4,431.1,431.1,431.1,NA,521.13,494
"P7",6971,837.792824558887,125,659,799,2015-05-05,1260,8,5,18,2,NA,NA,NA,749,879,NA
"P2",4497,646.095203468979,244,1302,610,2015-09-01,500,8,9,35,2,NA,NA,599,799,NA,689.9
"P3",14,1286.85714285714,225,3,1299,2015-08-13,3,8,8,32,4,1099,1139.24,NA,NA,NA,NA
"P7",5446,851.822390745501,7,2086,799,2015-01-07,1668,20,1,1,3,NA,NA,NA,687.14,NA,NA
"P2",502,721.128047808765,218,99,686.97,2015-08-06,76,8,8,31,4,NA,NA,689.9,604.41,NA,699
"P2",370,869.542810810811,51,91,829,2015-02-20,52,8,2,7,5,787,787,787,696.36,NA,879
"P7",1742,780.137858783008,227,148,733,2015-08-15,181,20,8,32,6,739.9,739.9,739.9,749,713.68,719.9
"P2",4797,726.168424015009,121,845,699,2015-05-01,952,20,5,17,5,748,748,748,929,NA,799
"P2",206,801.405291262136,140,12,764.025,2015-05-20,18,20,5,20,3,788.9,788.9,769,689,NA,749
"P4",1509,520.820728959576,138,11,474.05,2015-05-18,45,20,5,20,1,NA,NA,NA,499,495.03,519
"P8",1219,479.829023789992,133,163,475,2015-05-13,59,8,5,19,3,518.99,519,518.99,NA,NA,499
"P9",49,494.429387755102,186,8,487,2015-07-05,5,8,7,26,7,455,455,455,NA,599,489.84
"P4",711,553.056511954993,147,264,499,2015-05-27,183,8,5,21,3,NA,NA,NA,569,NA,499
"P2",502,721.128047808765,221,49,684.99,2015-08-09,96,8,8,31,7,677.9,677.9,677.9,789.57,NA,852.27
"P2",600,795.492783333333,97,42,784.98,2015-04-07,33,20,4,14,2,NA,NA,749.9,791.1,695.13,699
"P7",1742,780.137858783008,224,221,739,2015-08-12,389,20,8,32,3,746,746,746,749,696.08,739.9
"P2",1145,811.146375545852,57,268,799,2015-02-26,324,8,2,8,4,NA,NA,828,696.36,729.52,879
"P7",7019,877.873839578288,45,601,839.77,2015-02-14,701,8,2,6,6,NA,NA,NA,849,849,NA
"P3",21,1290.43333333333,237,3,1180.63,2015-08-25,5,8,8,34,2,968.19,999,NA,NA,NA,NA
"P8",189,501.858095238095,141,17,476.67,2015-05-21,31,8,5,20,4,421.52,421.52,421.52,499,NA,495
"P7",10948,739.430017354768,243,855,699,2015-08-31,34,20,8,35,1,NA,NA,NA,779,704.88,NA
"P2",4797,726.168424015009,119,743,699,2015-04-29,1032,8,4,17,3,NA,NA,698,929,849,749
"P7",4233,787.93693361682,189,847,749,2015-07-08,1016,8,7,27,3,749,749,749,769,941,749
"P4",2670,543.826333333333,268,37,497,2015-09-25,954,8,9,38,5,NA,NA,NA,431.91,NA,497
"P7",5126,875.25097541943,51,668,849,2015-02-20,841,8,2,7,5,849,849,849,849,NA,849
"P4",1509,520.820728959576,139,143,474.05,2015-05-19,11,20,5,20,2,NA,NA,NA,499,NA,NA
"P8",1072,457.292192164179,214,35,425,2015-08-02,61,8,8,30,7,424.8,424.8,429.9,459.9,NA,439.9
"P8",169,524.337869822485,165,9,512,2015-06-14,12,8,6,23,7,489.88,489.88,489.88,498,NA,495.98
"P9",3205,421.036458658346,235,32,433,2015-08-23,55,8,8,33,7,432,432,432,NA,439.12,NA
"P3",51,1279.95784313725,257,2,1278.99,2015-09-14,5,8,9,37,1,1279,1232.15,NA,NA,NA,NA
"P4",131,531.303816793893,260,32,498,2015-09-17,35,20,9,37,4,NA,NA,NA,479.9,NA,NA
"P5",155,822.991806451613,180,26,798,2015-06-29,30,8,6,26,1,758.1,758.1,796.99,NA,NA,NA
"P2",448,866.789821428571,37,70,879,2015-02-06,43,8,2,5,5,828,828,828,829,NA,879
"P3",37,1298.00675675676,150,12,1299,2015-05-30,2,8,5,21,6,1289,1234.05,NA,NA,NA,NA
"P6",621,1540.2431078905,269,11,1491.98,2015-09-26,14,8,9,38,6,1498.4,1667.83,1666.7,1449,NA,1699
"P9",138,457.352463768116,205,21,439.9,2015-07-24,20,20,7,29,5,417,417,417,NA,439.12,449.9
"P6",25,1763.3388,185,2,1763.28,2015-07-04,3,20,7,26,6,1698.9,1698.9,1755.89,1699,NA,1999
"P7",8490,818.574487632509,166,851,749,2015-06-15,501,8,6,24,1,788,798,788,719.04,792.57,749
"P7",1808,834.713938053097,156,300,799,2015-06-05,263,8,6,22,5,829,764.1,799,749,849,749
"P7",6324,797.666589184061,199,754,749,2015-07-18,1012,14,7,28,6,NA,NA,NA,749,NA,NA
"P3",60,1268.48283333333,246,6,1311.81,2015-09-03,15,20,9,35,4,1232.81,1232.81,NA,NA,NA,NA
"P9",197,489.450456852792,167,45,479,2015-06-16,59,8,6,24,2,489.88,489.88,513.87,NA,499,479
"P3",150,1131.26713333333,201,52,1098,2015-07-20,32,8,7,29,1,1089,1089,NA,NA,NA,NA
"P9",82,605.185365853658,160,13,499,2015-06-09,24,8,6,23,2,479,479,NA,NA,599,493.79
"P7",5845,867.331555175364,174,736,749,2015-06-23,218,8,6,25,2,NA,NA,NA,778,NA,NA
"P3",54,1395.57074074074,82,8,1399,2015-03-23,6,8,3,12,1,1398,1398,1398,1499,1499,1499
"P1",96,1495.50916666667,196,15,1499,2015-07-15,11,20,7,28,3,1499,1398.9,1499,NA,1499,NA
"P6",180,1775.43205555556,54,1,4798,2015-02-23,2,20,2,8,1,1989,1989,1989,NA,NA,1998
"P8",4764,417.624334592779,230,581,379,2015-08-18,24,20,8,33,2,448,448,433,413.91,NA,439
"P5",68,925.319705882353,156,14,896,2015-06-05,5,8,6,22,5,935.98,935.98,935.98,NA,NA,NA
"P5",43,925.090930232558,161,11,897,2015-06-10,8,8,6,23,3,932.99,933.99,932.99,NA,NA,NA
"P8",1613,409.27877867328,285,246,388.66,2015-10-12,173,20,10,41,1,395.76,395.78,395.76,NA,NA,399.99
"P5",46,860.678260869565,225,9,849,2015-08-13,6,20,8,32,4,886.5,886.5,849,NA,NA,NA
"P4",598,527.947274247492,173,150,499,2015-06-22,147,20,6,25,1,NA,NA,NA,557.62,NA,NA
"P3",26,1152.29230769231,276,6,1166.96,2015-10-03,6,8,10,39,6,1099,1099,1099,1070.15,NA,1199
"P8",507,434.255384615385,241,75,397.99,2015-08-29,87,8,8,34,6,399.9,399.9,399.9,431.1,NA,439
"P7",3701,883.150145906512,32,290,849,2015-02-01,386,20,2,4,7,NA,NA,898,849,NA,849
"P7",3485,870.555202295552,108,280,849,2015-04-18,370,20,4,15,6,879,879,879,879,NA,791.1
"P4",46,577.56847826087,221,11,548,2015-08-09,4,20,8,31,7,NA,NA,NA,569,NA,NA
"P4",412,794.489660194175,250,274,443.33,2015-09-07,276,20,9,36,1,NA,NA,NA,494.91,NA,NA
"P2",2067,758.173439767779,107,217,729,2015-04-17,317,8,4,15,5,NA,NA,737.99,NA,849,748
"P3",84,1125.9719047619,214,10,1098,2015-08-02,21,20,8,30,7,1048,999,999,1199,NA,1199
"P5",14,1084.57142857143,136,3,1099,2015-05-16,2,8,5,19,6,899.1,899.1,899.1,NA,NA,NA
"P3",267,1134.00936329588,191,38,1099,2015-07-10,39,20,7,27,5,1089,1089,1089,1099,NA,NA
"P7",4195,867.654345649583,25,441,849,2015-01-25,599,20,1,3,7,NA,NA,NA,849,849,NA
"P6",84,1796.5080952381,157,12,1804.05,2015-06-06,19,20,6,22,6,1796.86,1796.86,1796.86,NA,NA,1999
"P2",1959,666.814885145482,257,148,675,2015-09-14,98,8,9,37,1,669.69,669.69,669.7,799,NA,852.27
"P2",1654,771.888796856106,65,68,829,2015-03-06,120,20,3,9,5,594.15,629.1,699,696.36,NA,NA
"P3",14,1286.85714285714,228,1,1309,2015-08-16,2,8,8,32,7,1232.93,1149,NA,NA,NA,NA
"P7",6971,837.792824558887,128,1234,749,2015-05-08,500,8,5,18,5,NA,NA,NA,799,849,NA
"P6",39,1740.74282051282,211,4,1697.34,2015-07-30,10,8,7,30,4,1696,1696,1499,NA,NA,NA
"P3",40,1308.558,152,6,1278.99,2015-06-01,7,20,6,22,1,1234,1234,NA,NA,NA,NA
"P3",222,1143.06351351351,195,38,1078.9,2015-07-14,34,20,7,28,2,998.9,998.9,NA,NA,NA,NA
"P3",32,1321.3509375,160,6,1278.89,2015-06-09,5,8,6,23,2,1278.87,1169.1,1169.1,1199,NA,1249.79
"P4",608,555.388338815789,244,34,540.55,2015-09-01,26,8,9,35,2,NA,NA,NA,549,NA,498
